"fab_id","draft_duration","start_time","end_time","drafter","new_start_time","new_end_time","session_start_time","state","active_session","session_start_temp","intermediary","new_duration","session_duration","old_duration","test","display_end_time"
"14804","","2/9/2026 8:49:07 AM","","6","","","2/9/2026 8:49:07 AM","0","-1","2/9/2026 8:49:07 AM","0","0","0","","",""
"14972","","2/9/2026 8:51:50 AM","","5","","2/9/2026 11:16:41 AM","2/9/2026 8:51:50 AM","1","0","2/9/2026 8:51:50 AM","0","0","145","","","2/9/2026 11:16:41 AM"
"15003","","2/9/2026 11:17:22 AM","","6","","","2/9/2026 11:17:22 AM","0","-1","2/9/2026 11:17:22 AM","0","0","0","","",""
"15001","","2/11/2026 5:08:36 AM","","5","","2/11/2026 5:23:05 AM","2/11/2026 5:08:36 AM","1","0","2/11/2026 5:08:36 AM","0","0","15","","","2/11/2026 5:23:05 AM"
"14974","","2/11/2026 6:00:30 AM","","5","","2/11/2026 6:13:20 AM","2/11/2026 6:00:30 AM","1","0","2/11/2026 6:00:30 AM","0","0","13","","","2/11/2026 6:13:20 AM"
"14971","","2/11/2026 6:16:19 AM","","12","","","2/11/2026 6:16:19 AM","0","-1","2/11/2026 6:16:19 AM","0","0","0","","",""
"15006","","2/12/2026 2:28:10 PM","","5","","4/13/2026 8:36:48 AM","2/12/2026 2:28:10 PM","1","0","2/12/2026 2:28:10 PM","0","0","86048","","","4/13/2026 8:36:48 AM"
"15016","","2/16/2026 11:13:14 AM","","6","","","2/16/2026 11:13:14 AM","0","-1","2/16/2026 11:13:14 AM","0","0","0","","",""
"15028","","2/19/2026 12:52:47 PM","","5","","2/19/2026 4:22:38 PM","2/19/2026 12:52:47 PM","1","0","2/19/2026 12:52:47 PM","0","0","210","","","2/19/2026 4:22:38 PM"
"15030","","2/23/2026 1:45:54 PM","","6","","","2/23/2026 1:45:54 PM","0","-1","2/23/2026 1:45:54 PM","0","0","0","","",""
"15026","","2/24/2026 11:47:08 AM","","6","","","2/24/2026 11:47:08 AM","0","-1","2/24/2026 11:47:08 AM","0","0","0","","",""
"15061","","2/25/2026 12:54:37 PM","","6","","","2/25/2026 12:54:37 PM","0","-1","2/25/2026 12:54:37 PM","0","0","0","","",""
"14685","","2/26/2026 1:33:25 PM","","6","","","2/26/2026 1:33:25 PM","0","-1","2/26/2026 1:33:25 PM","0","0","0","","",""
"15057","","3/5/2026 10:03:13 AM","","12","","","3/5/2026 10:03:13 AM","0","-1","3/5/2026 10:03:13 AM","0","0","0","","",""
"15067","","3/9/2026 8:53:19 PM","","5","","3/9/2026 8:55:33 PM","3/9/2026 8:55:02 PM","1","0","3/9/2026 8:55:02 PM","1","0","1","","","3/9/2026 8:55:33 PM"
"15113","","3/12/2026 10:50:31 AM","","6","","","3/12/2026 10:50:31 AM","0","-1","3/12/2026 10:50:31 AM","0","0","0","","",""
"15106","","3/16/2026 8:09:33 AM","","6","","","3/16/2026 8:09:33 AM","0","-1","3/16/2026 8:09:33 AM","0","0","0","","",""
"14880","","3/17/2026 4:49:41 PM","","6","","","3/17/2026 4:49:41 PM","0","-1","3/17/2026 4:49:41 PM","0","0","0","","",""
"15074","","3/18/2026 3:07:53 PM","","6","","","3/18/2026 3:07:53 PM","0","-1","3/18/2026 3:07:53 PM","0","0","0","","",""
"15134","","3/19/2026 6:43:37 AM","","12","","","3/19/2026 6:43:37 AM","0","-1","3/19/2026 6:43:37 AM","0","0","0","","",""
"15110","","3/20/2026 6:56:57 AM","","12","","","3/20/2026 6:56:57 AM","0","-1","3/20/2026 6:56:57 AM","0","0","0","","",""
"15141","","3/20/2026 3:00:04 PM","","6","","","3/20/2026 3:00:04 PM","0","-1","3/20/2026 3:00:04 PM","0","0","0","","",""
"15135","","3/23/2026 4:15:52 PM","","5","","3/23/2026 4:23:15 PM","3/23/2026 4:15:52 PM","1","0","3/23/2026 4:15:52 PM","0","0","8","","","3/23/2026 4:23:15 PM"
"15136","","3/23/2026 4:26:28 PM","","6","","","3/23/2026 4:26:28 PM","0","-1","3/23/2026 4:26:28 PM","0","0","0","","",""
"15137","","3/23/2026 4:27:04 PM","","5","","3/23/2026 4:40:25 PM","3/23/2026 4:27:04 PM","1","0","3/23/2026 4:27:04 PM","0","0","13","","","3/23/2026 4:40:25 PM"
"14930","","3/24/2026 3:49:26 PM","","5","","3/24/2026 4:49:19 PM","3/24/2026 3:49:26 PM","1","0","3/24/2026 3:49:26 PM","0","0","60","","","3/24/2026 4:49:19 PM"
"15178","","3/24/2026 3:52:59 PM","","5","","3/24/2026 4:49:24 PM","3/24/2026 3:52:59 PM","1","0","3/24/2026 3:52:59 PM","0","0","57","","","3/24/2026 4:49:24 PM"
"14995","","3/25/2026 8:55:38 AM","","6","","","3/25/2026 8:55:38 AM","0","-1","3/25/2026 8:55:38 AM","0","0","0","","",""
"15008","","3/25/2026 3:05:36 PM","","5","","3/25/2026 3:23:08 PM","4/2/2026 8:10:57 AM","0","-1","3/25/2026 3:05:36 PM","0","0","18","","","3/25/2026 3:23:08 PM"
"15069","","3/25/2026 3:23:42 PM","","5","","4/3/2026 10:46:02 AM","3/25/2026 3:23:42 PM","1","0","3/25/2026 3:23:42 PM","0","0","12683","","","4/3/2026 10:46:02 AM"
"15180","","3/26/2026 8:14:04 AM","","6","","","3/26/2026 8:14:04 AM","0","-1","3/26/2026 8:14:04 AM","0","0","0","","",""
"15054","","3/27/2026 7:47:15 AM","","12","","","3/27/2026 7:47:15 AM","0","-1","3/27/2026 7:47:15 AM","0","0","0","","",""
"15037","","3/30/2026 8:38:20 AM","","5","","3/30/2026 11:13:37 AM","3/30/2026 8:38:20 AM","1","0","3/30/2026 8:38:20 AM","0","0","155","","","3/30/2026 11:13:37 AM"
"15118","","3/30/2026 1:03:49 PM","","5","","3/30/2026 1:15:10 PM","3/30/2026 1:03:49 PM","1","0","3/30/2026 1:03:49 PM","0","0","12","","","3/30/2026 1:15:10 PM"
"15196","","4/2/2026 9:02:46 AM","","12","","","4/2/2026 9:02:46 AM","0","-1","4/2/2026 9:02:46 AM","0","0","0","","",""
"15207","","4/2/2026 2:53:03 PM","","15","","","4/2/2026 2:53:03 PM","0","-1","4/2/2026 2:53:03 PM","0","0","0","","",""
"15116","","4/2/2026 3:23:08 PM","","5","","4/2/2026 4:23:26 PM","4/2/2026 3:23:08 PM","1","0","4/2/2026 3:23:08 PM","0","0","60","","","4/2/2026 4:23:26 PM"
"15201","","4/2/2026 4:59:27 PM","","5","","4/7/2026 3:26:15 PM","4/2/2026 4:59:27 PM","1","0","4/2/2026 4:59:27 PM","0","0","7107","","","4/7/2026 3:26:15 PM"
"15170","","4/3/2026 11:05:59 AM","","5","","4/3/2026 3:02:12 PM","4/3/2026 11:05:59 AM","1","0","4/3/2026 11:05:59 AM","0","0","237","","","4/3/2026 3:02:12 PM"
"14696","","4/3/2026 3:08:24 PM","","5","","4/6/2026 4:55:24 PM","4/3/2026 3:08:24 PM","1","0","4/3/2026 3:08:24 PM","0","0","4427","","","4/6/2026 4:55:24 PM"
"15145","","4/6/2026 10:59:09 AM","","15","","","4/6/2026 10:59:09 AM","0","-1","4/6/2026 10:59:09 AM","0","0","0","","",""
"13122","","4/7/2026 3:12:36 PM","","5","","4/9/2026 9:20:07 AM","4/9/2026 8:35:58 AM","1","0","4/9/2026 8:35:58 AM","72","0","117","","","4/9/2026 9:20:07 AM"
"15188","","4/7/2026 4:24:59 PM","","5","","4/8/2026 10:51:18 AM","4/8/2026 9:57:15 AM","1","0","4/8/2026 9:57:15 AM","10","0","64","","","4/8/2026 10:51:18 AM"
"15187","","4/7/2026 4:49:18 PM","","5","","4/8/2026 10:50:52 AM","4/7/2026 4:49:18 PM","1","0","4/7/2026 4:49:18 PM","0","0","1081","","","4/8/2026 10:50:52 AM"
"15093","","4/7/2026 4:49:42 PM","","6","","","4/7/2026 4:49:42 PM","0","-1","4/7/2026 4:49:42 PM","0","0","0","","",""
"15211","","4/7/2026 4:49:48 PM","","6","","","4/7/2026 4:49:48 PM","0","-1","4/7/2026 4:49:48 PM","0","0","0","","",""
"14980","","4/8/2026 8:47:36 AM","","5","","4/9/2026 10:41:15 AM","4/8/2026 8:47:36 AM","1","0","4/8/2026 8:47:36 AM","0","0","1554","","","4/9/2026 10:41:15 AM"
"14110","","4/8/2026 9:54:37 AM","","5","","4/9/2026 9:41:31 AM","4/9/2026 10:43:54 AM","0","-1","4/8/2026 9:54:37 AM","0","0","1427","","","4/9/2026 9:41:31 AM"
"15217","","4/8/2026 2:20:46 PM","","6","","","4/8/2026 2:20:46 PM","0","-1","4/8/2026 2:20:46 PM","0","0","0","","",""
"15242","","4/8/2026 2:20:56 PM","","15","","","4/8/2026 2:20:56 PM","0","-1","4/8/2026 2:20:56 PM","0","0","0","","",""
"15219","","4/9/2026 8:22:33 AM","","5","","4/13/2026 3:49:43 PM","4/9/2026 8:22:33 AM","1","0","4/9/2026 8:22:33 AM","0","0","6207","","","4/13/2026 3:49:43 PM"
"15247","","4/9/2026 8:26:04 AM","","5","","4/9/2026 8:34:43 AM","4/9/2026 8:26:04 AM","1","0","4/9/2026 8:26:04 AM","0","0","8","","","4/9/2026 8:34:43 AM"
"15156","","4/9/2026 9:23:37 AM","","5","","4/9/2026 11:43:18 AM","4/9/2026 9:23:37 AM","1","0","4/9/2026 9:23:37 AM","0","0","140","","","4/9/2026 11:43:18 AM"
"14821","","4/9/2026 9:42:31 AM","","5","","4/9/2026 9:44:33 AM","4/9/2026 9:42:31 AM","1","0","4/9/2026 9:42:31 AM","0","0","2","","","4/9/2026 9:44:33 AM"
"14931","","4/9/2026 1:43:28 PM","","5","","4/10/2026 9:18:19 AM","4/9/2026 1:43:28 PM","1","0","4/9/2026 1:43:28 PM","0","0","1175","","","4/10/2026 9:18:19 AM"
"15264","","4/10/2026 10:45:10 AM","","5","","4/10/2026 10:50:39 AM","4/10/2026 10:45:10 AM","1","0","4/10/2026 10:45:10 AM","0","0","5","","","4/10/2026 10:50:39 AM"
"15160","","4/13/2026 4:36:27 PM","","6","","","4/13/2026 4:36:27 PM","0","-1","4/13/2026 4:36:27 PM","0","0","0","","",""
"15243","","4/13/2026 4:53:27 PM","","5","","4/14/2026 9:32:12 AM","4/13/2026 4:53:27 PM","1","0","4/13/2026 4:53:27 PM","0","0","999","","","4/14/2026 9:32:12 AM"
"15250","","4/16/2026 1:13:28 PM","","6","","","4/16/2026 1:13:28 PM","0","-1","4/16/2026 1:13:28 PM","0","0","0","","",""
"15260","","4/17/2026 10:36:21 AM","","15","","","4/17/2026 10:36:21 AM","0","-1","4/17/2026 10:36:21 AM","0","0","0","","",""
"15274","","4/17/2026 4:01:08 PM","","5","","4/17/2026 5:00:26 PM","4/17/2026 4:01:08 PM","1","0","4/17/2026 4:01:08 PM","0","0","59","","","4/17/2026 5:00:26 PM"
"15291","","4/20/2026 8:43:01 AM","","5","","4/20/2026 10:08:17 AM","4/20/2026 8:43:01 AM","1","0","4/20/2026 8:43:01 AM","0","0","85","","","4/20/2026 10:08:17 AM"
"14983","","4/20/2026 10:13:22 AM","","6","","","4/20/2026 10:13:22 AM","0","-1","4/20/2026 10:13:22 AM","0","0","0","","",""
"14865","","4/21/2026 2:11:21 PM","","5","","4/21/2026 4:52:09 PM","4/21/2026 2:11:21 PM","1","0","4/21/2026 2:11:21 PM","0","0","161","","","4/21/2026 4:52:09 PM"
"15290","","4/21/2026 3:26:27 PM","","5","","5/1/2026 8:12:32 AM","4/21/2026 3:26:27 PM","1","0","4/21/2026 3:26:27 PM","0","0","13966","","","5/1/2026 8:12:32 AM"
"15277","","4/22/2026 3:24:05 PM","","5","","4/23/2026 9:26:59 AM","4/22/2026 3:24:05 PM","1","0","4/22/2026 3:24:05 PM","0","0","1082","","","4/23/2026 9:26:59 AM"
"15327","","4/28/2026 4:00:05 PM","","6","","","4/28/2026 4:00:05 PM","0","-1","4/28/2026 4:00:05 PM","0","0","0","","",""
"15332","","5/1/2026 11:24:01 AM","","6","","","5/1/2026 11:24:01 AM","0","-1","5/1/2026 11:24:01 AM","0","0","0","","",""
"15336","","5/1/2026 12:21:48 PM","","6","","","5/1/2026 12:21:48 PM","0","-1","5/1/2026 12:21:48 PM","0","0","0","","",""
"15329","","5/4/2026 7:25:26 AM","","5","","5/4/2026 7:48:33 AM","5/4/2026 7:25:26 AM","1","0","5/4/2026 7:25:26 AM","0","0","23","","","5/4/2026 7:48:33 AM"
"15307","","5/4/2026 7:48:27 AM","","5","","5/4/2026 8:13:06 AM","5/4/2026 7:48:27 AM","1","0","5/4/2026 7:48:27 AM","0","0","25","","","5/4/2026 8:13:06 AM"
"15334","","5/4/2026 8:13:11 AM","","12","","","5/4/2026 8:13:11 AM","0","-1","5/4/2026 8:13:11 AM","0","0","0","","",""
"14297","","5/11/2026 4:00:34 PM","","6","","","5/11/2026 4:00:34 PM","0","-1","5/11/2026 4:00:34 PM","0","0","0","","",""
"15365","","5/13/2026 10:01:18 AM","","5","","5/13/2026 2:41:17 PM","5/13/2026 10:01:18 AM","1","0","5/13/2026 10:01:18 AM","0","0","280","","","5/13/2026 2:41:17 PM"
"15368","","5/14/2026 9:54:44 AM","","5","","5/14/2026 1:33:06 PM","5/14/2026 9:54:44 AM","1","0","5/14/2026 9:54:44 AM","0","0","219","","","5/14/2026 1:33:06 PM"
"15381","","5/21/2026 9:07:42 AM","","6","","","5/21/2026 9:07:42 AM","0","-1","5/21/2026 9:07:42 AM","0","0","0","","",""
"15400","","5/21/2026 9:43:15 AM","","5","","5/21/2026 11:28:26 AM","5/21/2026 9:43:15 AM","1","0","5/21/2026 9:43:15 AM","0","0","105","","","5/21/2026 11:28:26 AM"
"15369","","5/26/2026 8:34:52 AM","","5","","5/26/2026 9:21:02 AM","5/26/2026 8:34:52 AM","1","0","5/26/2026 8:34:52 AM","0","0","47","","","5/26/2026 9:21:02 AM"
"15397","","5/26/2026 9:21:45 AM","","5","","5/26/2026 9:34:37 AM","5/26/2026 9:21:45 AM","1","0","5/26/2026 9:21:45 AM","0","0","13","","","5/26/2026 9:34:37 AM"
"15140","","5/26/2026 10:01:59 AM","","5","","5/26/2026 10:53:26 AM","5/26/2026 10:01:59 AM","1","0","5/26/2026 10:01:59 AM","0","0","52","","","5/26/2026 10:53:26 AM"
"15410","","5/29/2026 8:40:38 AM","","6","","","5/29/2026 8:40:38 AM","0","-1","5/29/2026 8:40:38 AM","0","0","0","","",""
"15438","","6/2/2026 11:40:26 AM","","6","","","6/2/2026 11:40:26 AM","0","-1","6/2/2026 11:40:26 AM","0","0","0","","",""
"14302","","6/2/2026 2:23:59 PM","","6","","","6/2/2026 2:23:59 PM","0","-1","6/2/2026 2:23:59 PM","0","0","0","","",""
"15418","","6/3/2026 8:11:56 AM","","6","","","6/3/2026 8:11:56 AM","0","-1","6/3/2026 8:11:56 AM","0","0","0","","",""
"15472","","6/8/2026 1:39:21 PM","","5","","6/8/2026 1:49:13 PM","6/8/2026 1:39:21 PM","1","0","6/8/2026 1:39:21 PM","0","0","10","","","6/8/2026 1:49:13 PM"
"15473","","6/8/2026 1:48:59 PM","","","","","6/8/2026 1:48:59 PM","0","-1","6/8/2026 1:48:59 PM","0","0","0","","",""
"15512","","6/17/2026 4:11:33 PM","","6","","","6/17/2026 4:11:33 PM","0","-1","6/17/2026 4:11:33 PM","0","0","0","","",""
"15506","","6/18/2026 12:02:00 PM","","5","","6/18/2026 4:53:59 PM","6/18/2026 12:02:00 PM","1","0","6/18/2026 12:02:00 PM","0","0","291","","","6/18/2026 4:53:59 PM"
"14794","","6/22/2026 2:44:56 PM","","5","","6/23/2026 8:04:28 AM","6/22/2026 3:11:47 PM","1","0","6/22/2026 3:11:47 PM","27","0","1040","","","6/23/2026 8:04:28 AM"
"14795","","6/23/2026 8:08:55 AM","","5","","6/23/2026 3:58:53 PM","6/29/2026 2:50:48 PM","0","-1","6/23/2026 3:36:45 PM","44","0","66","","","6/23/2026 3:58:53 PM"
"14799","","6/23/2026 3:59:08 PM","","6","","","6/23/2026 3:59:08 PM","0","-1","6/23/2026 3:59:08 PM","0","0","0","","",""
"14801","","6/23/2026 5:48:35 PM","","6","","","6/23/2026 5:48:35 PM","0","-1","6/23/2026 5:48:35 PM","0","0","0","","",""
"15557","","6/24/2026 9:55:34 AM","","6","","","6/24/2026 9:55:34 AM","0","-1","6/24/2026 9:55:34 AM","0","0","0","","",""
"15558","","6/24/2026 1:14:00 PM","","6","","","6/24/2026 1:14:00 PM","0","-1","6/24/2026 1:14:00 PM","0","0","0","","",""
"15568","","6/25/2026 2:12:21 PM","","6","","","6/25/2026 2:12:21 PM","0","-1","6/25/2026 2:12:21 PM","0","0","0","","",""
"15566","","6/25/2026 3:55:14 PM","","6","","","6/25/2026 3:55:14 PM","0","-1","6/25/2026 3:55:14 PM","0","0","0","","",""
"15550","","6/30/2026 3:56:36 PM","","6","","","6/30/2026 3:56:36 PM","0","-1","6/30/2026 3:56:36 PM","0","0","0","","",""
"15165","","7/6/2026 2:15:41 PM","","6","","","7/6/2026 2:15:41 PM","0","-1","7/6/2026 2:15:41 PM","0","0","0","","",""
"15166","","7/6/2026 4:24:55 PM","","6","","","7/6/2026 4:24:55 PM","0","-1","7/6/2026 4:24:55 PM","0","0","0","","",""
